gen_expr_kind	scope_	mlir_gen_expr.cpp	500
gen_expr_kind	scope_	mlir_gen_expr.cpp	501
gen_expr_kind	scope_	mlir_gen_expr.cpp	1572
gen_expr_kind	scope_	mlir_gen_expr.cpp	1573
gen_expr_kind	scope_	mlir_gen_expr.cpp	1871
gen_expr_kind	scope_	mlir_gen_expr.cpp	1872
gen_expr_kind	scope_	mlir_gen_expr.cpp	1947
gen_expr_kind	scope_	mlir_gen_expr.cpp	1948
gen_expr_kind	scope_	mlir_gen_expr.cpp	1981
gen_expr_kind	scope_	mlir_gen_expr.cpp	1982
gen_expr_kind	scope_	mlir_gen_expr.cpp	3413
gen_expr_kind	scope_	mlir_gen_expr.cpp	3414
gen_expr_kind	scope_	mlir_gen_expr.cpp	6293
gen_expr_kind	scope_	mlir_gen_expr.cpp	6312
bind_enum_payload	scope_	mlir_gen_stmt.cpp	208
bind_enum_payload	scope_	mlir_gen_stmt.cpp	227
bind_enum_payload	scope_	mlir_gen_stmt.cpp	249
bind_enum_payload	scope_	mlir_gen_stmt.cpp	276
bind_enum_payload	scope_	mlir_gen_stmt.cpp	304
bind_enum_payload	scope_	mlir_gen_stmt.cpp	316
bind_enum_payload	scope_	mlir_gen_stmt.cpp	350
bind_enum_payload	scope_	mlir_gen_stmt.cpp	361
pat_bind	scope_	mlir_gen_stmt.cpp	4644
pat_bind	scope_	mlir_gen_stmt.cpp	4710
pat_bind	scope_	mlir_gen_stmt.cpp	4723
pat_bind	scope_	mlir_gen_stmt.cpp	4753
pat_bind	scope_	mlir_gen_stmt.cpp	4757
pat_bind	scope_	mlir_gen_stmt.cpp	4763
declare_local_place	scope_	mlir_gen_stmt.cpp	1968
shadow_register_slot	scope_	mlir_gen_impl.hpp	745
shadow_register_slot	scope_	mlir_gen_impl.hpp	746
snapshot_var_scope	scope_	mlir_gen_impl.hpp	830
restore_var_scope	scope_	mlir_gen_impl.hpp	838
bind_name_at_slot	var_struct_	mlir_gen_stmt.cpp	4511
extract_arm_payload	var_struct_	mlir_gen_expr.cpp	4920
restore	var_struct_	mlir_gen_expr.cpp	6332
extract_payload	var_struct_	mlir_gen_stmt.cpp	5090
extract_payload	var_struct_	mlir_gen_stmt.cpp	5138
extract_payload	var_struct_	mlir_gen_stmt.cpp	5413
bind_struct_field	var_struct_	mlir_gen_stmt.cpp	5090
bind_match_ref_binder	var_struct_	mlir_gen_stmt.cpp	109
gen_let_inner	var_struct_	mlir_gen_stmt.cpp	2145
gen_let_inner	var_struct_	mlir_gen_stmt.cpp	2335
gen_let_inner	var_struct_	mlir_gen_stmt.cpp	2369
gen_let_inner	var_struct_	mlir_gen_stmt.cpp	2494
gen_for_each	var_struct_	mlir_gen_stmt.cpp	3443
gen_field_write	var_struct_	mlir_gen_stmt.cpp	3512
gen_field_write	var_struct_	mlir_gen_stmt.cpp	3513
gen_deref_field_write	var_struct_	mlir_gen_stmt.cpp	3647
gen_deref_field_write	var_struct_	mlir_gen_stmt.cpp	3648
gen_chain_field_write	var_struct_	mlir_gen_stmt.cpp	3711
gen_chain_field_write	var_struct_	mlir_gen_stmt.cpp	3712
gen_field_index_write	var_struct_	mlir_gen_stmt.cpp	3940
gen_field_index_write	var_struct_	mlir_gen_stmt.cpp	3941
gen_expr_kind	var_struct_	mlir_gen_expr.cpp	584
gen_expr_kind	var_struct_	mlir_gen_expr.cpp	1620
gen_expr_kind	var_struct_	mlir_gen_expr.cpp	6314
bind_enum_payload	var_struct_	mlir_gen_stmt.cpp	210
bind_enum_payload	var_struct_	mlir_gen_stmt.cpp	251
bind_enum_payload	var_struct_	mlir_gen_stmt.cpp	278
pat_bind	var_struct_	mlir_gen_stmt.cpp	4715
pat_bind	var_struct_	mlir_gen_stmt.cpp	4755
register_thin_ref_struct_binding	var_struct_	mlir_gen_stmt.cpp	4479
declare_local_place	var_struct_	mlir_gen_stmt.cpp	2031
declare_local_place	var_struct_	mlir_gen_stmt.cpp	2063
snapshot_var_scope	var_struct_	mlir_gen_impl.hpp	830
restore_var_scope	var_struct_	mlir_gen_impl.hpp	840
evict_var_shapes	var_struct_	mlir_gen_impl.hpp	868
bind_name_at_slot	var_tuple_	mlir_gen_stmt.cpp	4512
restore	var_tuple_	mlir_gen_expr.cpp	6337
extract_payload	var_tuple_	mlir_gen_stmt.cpp	5142
bind_match_ref_binder	var_tuple_	mlir_gen_stmt.cpp	113
gen_let_inner	var_tuple_	mlir_gen_stmt.cpp	2179
gen_let_inner	var_tuple_	mlir_gen_stmt.cpp	2199
gen_let_inner	var_tuple_	mlir_gen_stmt.cpp	2210
gen_let_inner	var_tuple_	mlir_gen_stmt.cpp	2260
gen_assign	var_tuple_	mlir_gen_stmt.cpp	2785
gen_for_each	var_tuple_	mlir_gen_stmt.cpp	3454
gen_expr_kind	var_tuple_	mlir_gen_expr.cpp	586
gen_expr_kind	var_tuple_	mlir_gen_expr.cpp	6319
bind_enum_payload	var_tuple_	mlir_gen_stmt.cpp	306
pat_bind	var_tuple_	mlir_gen_stmt.cpp	4716
pat_bind	var_tuple_	mlir_gen_stmt.cpp	4759
declare_local_place	var_tuple_	mlir_gen_stmt.cpp	1988
declare_local_place	var_tuple_	mlir_gen_stmt.cpp	1992
declare_local_place	var_tuple_	mlir_gen_stmt.cpp	1996
snapshot_var_scope	var_tuple_	mlir_gen_impl.hpp	831
restore_var_scope	var_tuple_	mlir_gen_impl.hpp	846
evict_var_shapes	var_tuple_	mlir_gen_impl.hpp	870
extract_arm_payload	bind_name_at_slot	mlir_gen_expr.cpp	4667
extract_arm_payload	bind_name_at_slot	mlir_gen_expr.cpp	5008
extract_payload	bind_name_at_slot	mlir_gen_stmt.cpp	5304
extract_payload	bind_name_at_slot	mlir_gen_stmt.cpp	5397
pat_bind	bind_name_at_slot	mlir_gen_stmt.cpp	4554
pat_bind	bind_name_at_slot	mlir_gen_stmt.cpp	4563
